"","countryname","class_inductive","date","n_articles_day","cycle","quarter","priorelecdate","elecdate","gov_type","gov_type_aus_single","gov_type_maj_min","log_gdp_change_lag","poll_change_to_election","country_cycle","electoral_cycle","electoral_cycle_alt","days_cycle","n_articles_cycle","n_articles_prop","n_articles_day_lag"
"14057","United Kingdom","Ongoing",2011-01-14,35,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.13847837985769,0.13847837985769,1827,55251,0.000633472697326745,34
"14058","United Kingdom","Ongoing",2011-01-15,40,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.139025725232622,0.139025725232622,1827,55251,0.000723968796944852,35
"14059","United Kingdom","Ongoing",2011-01-16,16,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.139573070607553,0.139573070607553,1827,55251,0.000289587518777941,40
"14060","United Kingdom","Ongoing",2011-01-17,31,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.140120415982485,0.140120415982485,1827,55251,0.00056107581763226,16
"14061","United Kingdom","Ongoing",2011-01-18,33,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.140667761357417,0.140667761357417,1827,55251,0.000597274257479503,31
"14062","United Kingdom","Ongoing",2011-01-19,10,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.141215106732348,0.141215106732348,1827,55251,0.000180992199236213,33
"14063","United Kingdom","Ongoing",2011-01-20,36,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.14176245210728,0.14176245210728,1827,55251,0.000651571917250366,10
"14064","United Kingdom","Ongoing",2011-01-21,30,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.142309797482211,0.142309797482211,1827,55251,0.000542976597708639,36
"14065","United Kingdom","Ongoing",2011-01-22,29,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.142857142857143,0.142857142857143,1827,55251,0.000524877377785017,30
"14066","United Kingdom","Ongoing",2011-01-23,11,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.143404488232074,0.143404488232074,1827,55251,0.000199091419159834,29
"14067","United Kingdom","Ongoing",2011-01-24,36,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.143951833607006,0.143951833607006,1827,55251,0.000651571917250366,11
"14068","United Kingdom","Ongoing",2011-01-25,18,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.144499178981938,0.144499178981938,1827,55251,0.000325785958625183,36
"14069","United Kingdom","Ongoing",2011-01-26,21,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.145046524356869,0.145046524356869,1827,55251,0.000380083618396047,18
"14070","United Kingdom","Ongoing",2011-01-27,35,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.145593869731801,0.145593869731801,1827,55251,0.000633472697326745,21
"14071","United Kingdom","Ongoing",2011-01-28,27,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.146141215106732,0.146141215106732,1827,55251,0.000488678937937775,35
"14072","United Kingdom","Ongoing",2011-01-29,28,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.146688560481664,0.146688560481664,1827,55251,0.000506778157861396,27
"14073","United Kingdom","Ongoing",2011-01-30,11,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.147235905856596,0.147235905856596,1827,55251,0.000199091419159834,28
"14074","United Kingdom","Ongoing",2011-01-31,21,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.147783251231527,0.147783251231527,1827,55251,0.000380083618396047,11
"14075","United Kingdom","Ongoing",2011-02-01,31,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.148330596606459,0.148330596606459,1827,55251,0.00056107581763226,21
"14076","United Kingdom","Ongoing",2011-02-02,26,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.14887794198139,0.14887794198139,1827,55251,0.000470579718014154,31
"14077","United Kingdom","Ongoing",2011-02-03,46,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.149425287356322,0.149425287356322,1827,55251,0.000832564116486579,26
"14078","United Kingdom","Ongoing",2011-02-04,34,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.149972632731253,0.149972632731253,1827,55251,0.000615373477403124,46
"14079","United Kingdom","Ongoing",2011-02-05,43,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.150519978106185,0.150519978106185,1827,55251,0.000778266456715716,34
"14080","United Kingdom","Ongoing",2011-02-06,18,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.151067323481117,0.151067323481117,1827,55251,0.000325785958625183,43
"14081","United Kingdom","Ongoing",2011-02-07,36,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.151614668856048,0.151614668856048,1827,55251,0.000651571917250366,18
"14082","United Kingdom","Ongoing",2011-02-08,45,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.15216201423098,0.15216201423098,1827,55251,0.000814464896562958,36
"14083","United Kingdom","Ongoing",2011-02-09,29,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.152709359605911,0.152709359605911,1827,55251,0.000524877377785017,45
"14084","United Kingdom","Ongoing",2011-02-10,63,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.153256704980843,0.153256704980843,1827,55251,0.00114025085518814,29
"14085","United Kingdom","Ongoing",2011-02-11,28,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.153804050355774,0.153804050355774,1827,55251,0.000506778157861396,63
"14086","United Kingdom","Ongoing",2011-02-12,16,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.154351395730706,0.154351395730706,1827,55251,0.000289587518777941,28
"14087","United Kingdom","Ongoing",2011-02-13,16,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.154898741105638,0.154898741105638,1827,55251,0.000289587518777941,16
"14088","United Kingdom","Ongoing",2011-02-14,37,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.155446086480569,0.155446086480569,1827,55251,0.000669671137173988,16
"14089","United Kingdom","Ongoing",2011-02-15,30,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.155993431855501,0.155993431855501,1827,55251,0.000542976597708639,37
"14090","United Kingdom","Ongoing",2011-02-16,19,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.156540777230432,0.156540777230432,1827,55251,0.000343885178548805,30
"14091","United Kingdom","Ongoing",2011-02-17,30,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.157088122605364,0.157088122605364,1827,55251,0.000542976597708639,19
"14092","United Kingdom","Ongoing",2011-02-18,16,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.157635467980296,0.157635467980296,1827,55251,0.000289587518777941,30
"14093","United Kingdom","Ongoing",2011-02-19,30,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.158182813355227,0.158182813355227,1827,55251,0.000542976597708639,16
"14094","United Kingdom","Ongoing",2011-02-20,4,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.158730158730159,0.158730158730159,1827,55251,7.23968796944852e-05,30
"14095","United Kingdom","Ongoing",2011-02-21,20,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.15927750410509,0.15927750410509,1827,55251,0.000361984398472426,4
"14096","United Kingdom","Ongoing",2011-02-22,19,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.159824849480022,0.159824849480022,1827,55251,0.000343885178548805,20
"14097","United Kingdom","Ongoing",2011-02-23,49,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.160372194854953,0.160372194854953,1827,55251,0.000886861776257443,19
"14098","United Kingdom","Ongoing",2011-02-24,18,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.160919540229885,0.160919540229885,1827,55251,0.000325785958625183,49
"14099","United Kingdom","Ongoing",2011-02-25,22,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.161466885604817,0.161466885604817,1827,55251,0.000398182838319668,18
"14100","United Kingdom","Ongoing",2011-02-26,19,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.162014230979748,0.162014230979748,1827,55251,0.000343885178548805,22
"14101","United Kingdom","Ongoing",2011-02-27,11,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.16256157635468,0.16256157635468,1827,55251,0.000199091419159834,19
"14102","United Kingdom","Ongoing",2011-02-28,35,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.163108921729611,0.163108921729611,1827,55251,0.000633472697326745,11
"14103","United Kingdom","Ongoing",2011-03-01,11,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.163656267104543,0.163656267104543,1827,55251,0.000199091419159834,35
"14104","United Kingdom","Ongoing",2011-03-02,30,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.164203612479475,0.164203612479475,1827,55251,0.000542976597708639,11
"14105","United Kingdom","Ongoing",2011-03-03,31,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.164750957854406,0.164750957854406,1827,55251,0.00056107581763226,30
"14106","United Kingdom","Ongoing",2011-03-04,25,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.165298303229338,0.165298303229338,1827,55251,0.000452480498090532,31
"14107","United Kingdom","Ongoing",2011-03-05,32,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.165845648604269,0.165845648604269,1827,55251,0.000579175037555881,25
"14108","United Kingdom","Ongoing",2011-03-06,12,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.166392993979201,0.166392993979201,1827,55251,0.000217190639083456,32
"14109","United Kingdom","Ongoing",2011-03-07,43,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.166940339354132,0.166940339354132,1827,55251,0.000778266456715716,12
"14110","United Kingdom","Ongoing",2011-03-08,27,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.167487684729064,0.167487684729064,1827,55251,0.000488678937937775,43
"14111","United Kingdom","Ongoing",2011-03-09,16,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.168035030103996,0.168035030103996,1827,55251,0.000289587518777941,27
"14112","United Kingdom","Ongoing",2011-03-10,21,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.168582375478927,0.168582375478927,1827,55251,0.000380083618396047,16
"14113","United Kingdom","Ongoing",2011-03-11,29,55,2011-01-01,2010-05-06,2015-05-07,"Multiparty Government","Multiparty Government","Majority Government",0.430458813576908,-7.17023904891241,"United Kingdom: 55",0.169129720853859,0.169129720853859,1827,55251,0.000524877377785017,21
